Date;Product_Category;Extraction_Time
01.03.2019 14:50;Espresso;17.69
01.03.2019 14:49;Espresso;8.16
01.03.2019 14:42;Espresso;9.14
01.03.2019 13:21;Espresso;8.12
01.03.2019 13:03;Espresso;16.64
01.03.2019 12:55;Espresso;11.71
01.03.2019 12:48;Espresso Macchiato;9.93
01.03.2019 12:47;Espresso;16.85
01.03.2019 12:32;Coffee;25.91
01.03.2019 12:31;Espresso;16.45
01.03.2019 12:28;Espresso;12.28
01.03.2019 12:23;Espresso;21.01
01.03.2019 12:22;Espresso;14.87
01.03.2019 12:19;Espresso;8.52
01.03.2019 12:16;Cappuccino (Time Optimized);9.1
01.03.2019 12:13;Espresso;15.84
01.03.2019 12:09;Espresso Macchiato;8.93
01.03.2019 12:08;Espresso;10.56
01.03.2019 11:13;Espresso;0
01.03.2019 11:13;Espresso;14.06
01.03.2019 10:41;Espresso;0
01.03.2019 09:22;Espresso;0
01.03.2019 09:21;Espresso;9.2
01.03.2019 09:20;Latte Macchiato;8.98
01.03.2019 09:17;Espresso Macchiato;7.47
01.03.2019 09:17;Tea;0
01.03.2019 09:16;Tea;0
01.03.2019 09:12;Espresso Macchiato;7.91
01.03.2019 09:08;Espresso;17.26
01.03.2019 09:07;Ristretto;7.45
01.03.2019 09:06;Coffee;20.22
01.03.2019 09:06;Milk Coffee (Time Optimized);16.22
01.03.2019 09:05;Cappuccino (Time Optimized);9.38
01.03.2019 09:04;Espresso;17.71
01.03.2019 09:04;Cappuccino (Time Optimized);8.95
01.03.2019 09:03;Latte Macchiato;7.01
01.03.2019 08:59;Espresso;16.56
01.03.2019 08:49;Milk;0
01.03.2019 08:48;Espresso;16.09
01.03.2019 08:36;Espresso;10.78
01.03.2019 08:35;Espresso;9.58
01.03.2019 08:34;Espresso;10.63
01.03.2019 08:23;Coffee;0
01.03.2019 07:50;Coffee;0
01.03.2019 07:42;Espresso;12.87
01.03.2019 07:39;Espresso Macchiato;6.33
01.03.2019 07:31;Espresso Macchiato;7.57
01.03.2019 07:25;Coffee;0
01.03.2019 07:23;Cappuccino (Time Optimized);8.64
01.03.2019 07:20;Espresso;8.54
01.03.2019 07:10;Espresso;16.72
01.03.2019 07:05;Coffee;22.4
01.03.2019 07:03;Cappuccino (Time Optimized);9.33
01.03.2019 06:59;Espresso Macchiato;10.03
01.03.2019 06:58;Tea;0
01.03.2019 06:58;Tea;0
01.03.2019 06:56;Espresso;16.46
01.03.2019 06:54;Milk;0
01.03.2019 06:53;Espresso;19.5
01.03.2019 06:52;White Americano;9.79
01.03.2019 06:38;Coffee;15.81
01.03.2019 06:32;Milk Coffee (Time Optimized);15.22
01.03.2019 06:29;White Americano;10.72
01.03.2019 06:22;Tea;0
01.03.2019 06:22;Espresso;16.09
01.03.2019 06:19;Espresso;8.29
01.03.2019 06:18;Milk Foam;0
01.03.2019 06:18;Milk;0
01.03.2019 06:17;Coffee;17.38
01.03.2019 06:14;Coffee;17.26
01.03.2019 05:53;Tea;0
01.03.2019 05:52;Tea;0
01.03.2019 05:52;Tea;0
28.02.2019 19:43;Coffee;23.41
28.02.2019 18:38;Tea;0
28.02.2019 18:37;Tea;0
28.02.2019 16:01;Espresso;10.29
28.02.2019 15:58;Espresso;16.82
28.02.2019 15:28;_Cleaning;0
28.02.2019 14:51;Espresso;16.43
28.02.2019 14:50;Espresso;9.02
28.02.2019 14:49;Espresso;7.96
28.02.2019 14:48;Coffee;0
28.02.2019 14:46;Espresso;9.39
28.02.2019 13:49;Espresso;16.57
28.02.2019 13:08;Espresso;0
28.02.2019 13:08;Coffee;29.63
28.02.2019 13:06;Espresso;22.53
28.02.2019 13:06;Espresso;18.87
28.02.2019 13:05;Espresso;16.86
28.02.2019 13:04;Espresso;13.55
28.02.2019 12:57;Espresso;15.38
28.02.2019 12:55;Espresso Macchiato;7.51
28.02.2019 12:51;Espresso;16.19
28.02.2019 12:50;Tea;0
28.02.2019 12:38;Espresso;11.57
28.02.2019 12:31;Espresso;12.83
28.02.2019 12:23;Ristretto;8.22
28.02.2019 12:23;Espresso;13.35
28.02.2019 12:15;Coffee;0
28.02.2019 12:14;Espresso;7.36
28.02.2019 12:10;Espresso;12.13
28.02.2019 12:10;Espresso;8.77
28.02.2019 11:54;Espresso;8.41
28.02.2019 10:31;Cappuccino (Time Optimized);9.69
28.02.2019 10:22;Tea;0
28.02.2019 10:21;Tea;0
28.02.2019 10:06;White Americano;12.47
28.02.2019 10:05;Milk Foam;0
28.02.2019 10:04;Espresso;9.1
28.02.2019 09:26;Espresso;18.87
28.02.2019 09:26;Espresso;10.85
28.02.2019 09:24;Espresso;15.17
28.02.2019 09:24;Espresso;14.39
28.02.2019 09:23;Tea;0
28.02.2019 09:22;Tea;0
28.02.2019 09:19;Espresso;8.9
28.02.2019 09:16;Milk Foam;0
28.02.2019 09:15;Cappuccino (Time Optimized);8.69
28.02.2019 09:13;Espresso;7.77
28.02.2019 09:11;Milk Coffee (Time Optimized);12.85
28.02.2019 09:09;Milk Foam;0
28.02.2019 09:09;Milk;0
28.02.2019 09:09;Cappuccino (Time Optimized);8.95
28.02.2019 09:05;Coffee;24.64
28.02.2019 09:05;Cappuccino (Time Optimized);8.07
28.02.2019 09:03;Latte Macchiato;7.53
28.02.2019 09:02;Espresso Macchiato;9.68
28.02.2019 09:01;Cappuccino (Time Optimized);12.61
28.02.2019 09:01;Espresso Macchiato;7.98
28.02.2019 09:00;Milk Foam;0
28.02.2019 09:00;Milk;0
28.02.2019 08:55;Espresso;8.55
28.02.2019 08:35;Tea;0
28.02.2019 08:23;Cappuccino (Time Optimized);8.72
28.02.2019 08:23;Cappuccino (Time Optimized);8.58
28.02.2019 08:11;Milk;0
28.02.2019 08:11;Milk;0
28.02.2019 08:01;Coffee;23.41
28.02.2019 08:01;Coffee;23.22
28.02.2019 07:59;Cappuccino (Time Optimized);8.43
28.02.2019 07:40;Espresso;9.93
28.02.2019 07:40;Espresso;8.47
28.02.2019 07:34;Cappuccino (Time Optimized);8.7
28.02.2019 07:33;Espresso;14.61
28.02.2019 07:29;Tea;0
28.02.2019 07:29;Tea;0
28.02.2019 07:22;Espresso;13.64
28.02.2019 07:17;Coffee;0
28.02.2019 07:13;Espresso;10.22
28.02.2019 06:57;Milk;0
28.02.2019 06:56;Espresso;14.24
28.02.2019 06:46;Milk Foam;0
28.02.2019 06:46;Milk;0
28.02.2019 06:38;Milk Coffee (Time Optimized);13.24
28.02.2019 06:35;White Americano;11.11
28.02.2019 06:34;Coffee;16.88
28.02.2019 06:32;Latte Macchiato;6.29
28.02.2019 06:15;Coffee;0
28.02.2019 06:13;Coffee;0
28.02.2019 06:10;Espresso;8.69
28.02.2019 06:07;Cappuccino (Time Optimized);9.24
28.02.2019 05:49;Tea;0
28.02.2019 05:49;Tea;0
28.02.2019 05:49;Tea;0
27.02.2019 16:48;Espresso;8.37
27.02.2019 15:54;Espresso;8.17
27.02.2019 15:32;_Cleaning;0
27.02.2019 15:04;Cappuccino (Time Optimized);9.29
27.02.2019 15:04;Espresso;17.83
27.02.2019 15:03;Espresso;9.42
27.02.2019 15:03;Coffee;24.83
27.02.2019 15:02;Espresso;7.96
27.02.2019 14:54;Ristretto;7.22
27.02.2019 14:53;Espresso;17.83
27.02.2019 14:52;Espresso;15.79
27.02.2019 14:50;Espresso;0
27.02.2019 14:49;Espresso;16.8
27.02.2019 14:47;Espresso;9.69
27.02.2019 14:41;Espresso;8.95
27.02.2019 14:21;Espresso;0
27.02.2019 13:41;Espresso;8.78
27.02.2019 13:33;Espresso;7.56
27.02.2019 13:26;Espresso;14.99
27.02.2019 13:18;Milk Coffee (Time Optimized);11.4
27.02.2019 12:59;Espresso;10.69
27.02.2019 12:59;Espresso;10.32
27.02.2019 12:57;Ristretto;7.6
27.02.2019 12:57;Coffee;20.77
27.02.2019 12:53;Tea;0
27.02.2019 12:53;Tea;0
27.02.2019 12:30;Espresso;10.02
27.02.2019 12:29;Espresso;0
27.02.2019 12:28;Espresso;15.1
27.02.2019 12:25;Milk;0
27.02.2019 12:24;Espresso;9.51
27.02.2019 12:17;Espresso;18.46
27.02.2019 12:16;Espresso;9.69
27.02.2019 12:12;Espresso;12.33
27.02.2019 12:11;Espresso;21.81
27.02.2019 12:10;Espresso;15.52
27.02.2019 12:09;Milk;0
27.02.2019 12:09;White Americano;10.15
27.02.2019 12:04;Espresso;17.04
27.02.2019 12:04;Coffee;18.76
27.02.2019 12:03;Coffee;18.53
27.02.2019 10:54;Tea;0
27.02.2019 10:54;Tea;0
27.02.2019 10:53;Tea;0
27.02.2019 10:53;Tea;0
27.02.2019 10:51;Espresso;0
27.02.2019 10:36;Espresso;12.19
27.02.2019 10:22;Coffee;18.3
27.02.2019 10:21;Coffee;17.96
27.02.2019 10:06;White Americano;9.36
27.02.2019 09:54;Coffee;0
27.02.2019 09:24;Espresso;10.67
27.02.2019 09:23;Cappuccino (Time Optimized);6.84
27.02.2019 09:19;Coffee;15.02
27.02.2019 09:18;Coffee;0
27.02.2019 09:14;Espresso Macchiato;7.47
27.02.2019 09:12;Espresso;10.32
27.02.2019 09:11;Milk Coffee (Time Optimized);13.95
27.02.2019 09:10;Espresso;19.88
27.02.2019 09:09;Tea;0
27.02.2019 09:09;Espresso;14.84
27.02.2019 09:08;Espresso;17.18
27.02.2019 09:08;Espresso;10.07
27.02.2019 09:07;Coffee;0
27.02.2019 09:07;Cappuccino (Time Optimized);11.52
27.02.2019 09:06;Espresso;17.95
27.02.2019 09:05;Espresso Macchiato;0
27.02.2019 09:05;Coffee;22.97
27.02.2019 09:05;Espresso;19.62
27.02.2019 09:04;Espresso;0
27.02.2019 09:03;Espresso;13.8
27.02.2019 09:03;Coffee;0
27.02.2019 09:02;Tea;0
27.02.2019 09:02;Tea;0
27.02.2019 09:01;Espresso;9.08
27.02.2019 08:59;Espresso;13.82
27.02.2019 08:57;Coffee;17.89
27.02.2019 08:53;Coffee;19.23
27.02.2019 08:52;Coffee;17.2
27.02.2019 08:48;Coffee;23.48
27.02.2019 08:29;Espresso;12.98
27.02.2019 08:25;Cappuccino (Time Optimized);8.33
27.02.2019 08:24;Espresso Macchiato;7.82
27.02.2019 08:05;Tea;0
27.02.2019 08:02;Ristretto;6.91
27.02.2019 08:01;Ristretto;6.38
27.02.2019 08:01;Coffee;0
27.02.2019 08:00;Milk Foam;0
27.02.2019 08:00;Cappuccino (Time Optimized);8.08
27.02.2019 07:57;Coffee;19.45
27.02.2019 07:44;Coffee;0
27.02.2019 07:43;Tea;0
27.02.2019 07:43;Espresso;13.09
27.02.2019 07:42;Milk;0
27.02.2019 07:42;White Americano;9.63
27.02.2019 07:27;Coffee;0
27.02.2019 07:26;Espresso;11.07
27.02.2019 07:24;Espresso;8.27
27.02.2019 07:20;Cappuccino (Time Optimized);7.91
27.02.2019 07:12;Coffee;19.29
27.02.2019 07:11;Cappuccino (Time Optimized);9.85
27.02.2019 07:10;Coffee;18.11
27.02.2019 07:09;Coffee;23.79
27.02.2019 07:08;Espresso;9
27.02.2019 07:07;Tea;0
27.02.2019 07:07;Tea;0
27.02.2019 07:07;Espresso;9.24
27.02.2019 06:54;Tea;0
27.02.2019 06:54;Tea;0
27.02.2019 06:49;White Americano;9.66
27.02.2019 06:46;Tea;0
27.02.2019 06:46;Espresso;13.01
27.02.2019 06:41;Coffee;19.85
27.02.2019 06:38;Milk Coffee (Time Optimized);11.14
27.02.2019 06:27;Coffee;0
27.02.2019 06:27;Coffee;23.33
27.02.2019 06:23;Tea;0
27.02.2019 06:23;Espresso;12.62
27.02.2019 06:15;Milk Coffee (Time Optimized);12.68
27.02.2019 06:14;Milk Coffee (Time Optimized);10.42
27.02.2019 06:14;Milk;0
27.02.2019 06:13;Coffee;16.34
27.02.2019 05:55;Coffee;18.77
27.02.2019 05:53;Coffee;20.61
27.02.2019 05:48;Tea;0
27.02.2019 05:48;Tea;0
27.02.2019 05:48;Tea;0
26.02.2019 17:27;Espresso;11.13
26.02.2019 15:38;Tea;0
26.02.2019 15:37;Tea;0
26.02.2019 15:27;_Cleaning;0
26.02.2019 14:54;Espresso;13.88
26.02.2019 14:50;Coffee;0
26.02.2019 14:47;Espresso;13.69
26.02.2019 13:36;Espresso;9.77
26.02.2019 13:36;Espresso;7.75
26.02.2019 13:35;Espresso;9.18
26.02.2019 13:34;Coffee;0
26.02.2019 13:23;Milk Coffee (Time Optimized);0
26.02.2019 13:22;Cappuccino (Time Optimized);0
26.02.2019 13:09;Espresso;12.25
26.02.2019 13:06;Espresso;9.23
26.02.2019 13:05;White Americano;10.63
26.02.2019 13:04;Cappuccino (Time Optimized);7.28
26.02.2019 13:00;Espresso;16.57
26.02.2019 12:59;Espresso;12.9
26.02.2019 12:54;Espresso;13.49
26.02.2019 12:50;Tea;0
26.02.2019 12:50;Tea;0
26.02.2019 12:48;Espresso;13.34
26.02.2019 12:42;Espresso;7.62
26.02.2019 12:38;Espresso;13.84
26.02.2019 12:28;Tea;0
26.02.2019 12:27;Espresso;15.41
26.02.2019 12:21;Coffee;17.06
26.02.2019 12:15;Coffee;0
26.02.2019 12:14;Espresso;8.77
26.02.2019 12:11;Espresso Macchiato;7.33
26.02.2019 12:09;Coffee;22.22
26.02.2019 12:08;Espresso;16.27
26.02.2019 12:08;Coffee;22.32
26.02.2019 12:00;Espresso;15.72
26.02.2019 11:59;Espresso;12.65
26.02.2019 11:44;Cappuccino (Time Optimized);8.41
26.02.2019 10:53;Latte Macchiato;6.83
26.02.2019 10:51;Espresso;13.53
26.02.2019 10:38;Tea;0
26.02.2019 10:38;Tea;0
26.02.2019 10:20;Coffee;20.42
26.02.2019 10:19;Milk;0
26.02.2019 10:18;White Americano;10.38
26.02.2019 09:58;Cappuccino (Time Optimized);8.58
26.02.2019 09:30;Espresso;13.97
26.02.2019 09:29;Coffee;26.74
26.02.2019 09:26;Espresso;13.84
26.02.2019 09:24;Espresso;8.27
26.02.2019 09:21;Milk Foam;0
26.02.2019 09:17;Ristretto;6.46
26.02.2019 09:16;Ristretto;6.4
26.02.2019 09:16;Espresso Macchiato;7.42
26.02.2019 09:13;Espresso;12.07
26.02.2019 09:12;Cappuccino (Time Optimized);9.6
26.02.2019 09:11;Cappuccino (Time Optimized);9.31
26.02.2019 09:10;Tea;0
26.02.2019 09:10;Espresso;13.05
26.02.2019 09:09;Espresso;14.88
26.02.2019 09:08;Espresso;18.87
26.02.2019 09:07;Milk Coffee (Time Optimized);11.88
26.02.2019 09:07;Coffee;22.8
26.02.2019 09:06;Coffee;19.97
26.02.2019 09:05;Coffee;0
26.02.2019 09:05;Espresso;15.14
26.02.2019 09:04;Coffee;0
26.02.2019 09:04;Cappuccino (Time Optimized);11.96
26.02.2019 09:03;White Americano;10.84
26.02.2019 09:02;Latte Macchiato;6.83
26.02.2019 09:01;Coffee;21.27
26.02.2019 09:00;Espresso;13.61
26.02.2019 08:58;White Americano;8.71
26.02.2019 08:54;Espresso;8.88
26.02.2019 08:54;Coffee;19.95
26.02.2019 08:41;Cappuccino (Time Optimized);7.87
26.02.2019 08:31;Tea;0
26.02.2019 08:31;Tea;0
26.02.2019 08:28;Tea;0
26.02.2019 08:16;Cappuccino (Time Optimized);8.07
26.02.2019 07:57;Coffee;22.29
26.02.2019 07:56;Milk;0
26.02.2019 07:56;White Americano;7.25
26.02.2019 07:47;Tea;0
26.02.2019 07:47;Tea;0
26.02.2019 07:47;Milk Foam;0
26.02.2019 07:46;Milk;0
26.02.2019 07:46;Tea;0
26.02.2019 07:45;Espresso;12.82
26.02.2019 07:41;Milk;0
26.02.2019 07:40;Milk;0
26.02.2019 07:38;Ristretto;6.89
26.02.2019 07:38;Coffee;0
26.02.2019 07:36;Coffee;20.24
26.02.2019 07:35;Coffee;19.33
26.02.2019 07:34;White Americano;10
26.02.2019 07:27;Cappuccino (Time Optimized);6.58
26.02.2019 07:24;Coffee;0
26.02.2019 07:21;Cappuccino (Time Optimized);8.47
26.02.2019 07:15;Coffee;20.96
26.02.2019 07:14;Espresso;8.01
26.02.2019 07:11;Coffee;22.28
26.02.2019 07:09;Espresso;0
26.02.2019 07:06;Tea;0
26.02.2019 07:02;Espresso;8.02
26.02.2019 06:58;Milk Foam;0
26.02.2019 06:57;Milk Foam;0
26.02.2019 06:56;Milk;0
26.02.2019 06:56;Tea;0
26.02.2019 06:55;Espresso;13.77
26.02.2019 06:49;Coffee;21.09
26.02.2019 06:48;White Americano;0
26.02.2019 06:48;White Americano;10.64
26.02.2019 06:46;Cappuccino (Time Optimized);8.22
26.02.2019 06:40;Tea;0
26.02.2019 06:40;Tea;0
26.02.2019 06:40;Coffee;18.68
26.02.2019 06:39;Milk Coffee (Time Optimized);11.38
26.02.2019 06:37;Milk Foam;0
26.02.2019 06:37;Milk;0
26.02.2019 06:28;Tea;0
26.02.2019 06:28;Tea;0
26.02.2019 06:27;Coffee;21.54
26.02.2019 06:27;Coffee;22.53
26.02.2019 06:24;White Americano;10.33
26.02.2019 06:23;Tea;0
26.02.2019 06:23;Tea;0
26.02.2019 06:19;Coffee;17.1
26.02.2019 06:14;Milk Coffee (Time Optimized);11.85
26.02.2019 06:13;Milk Coffee (Time Optimized);12.85
26.02.2019 06:12;Milk;0
26.02.2019 06:12;Coffee;0
26.02.2019 06:11;Coffee;17.47
26.02.2019 06:07;Coffee;17.27
26.02.2019 05:50;Tea;0
26.02.2019 05:50;Tea;0
26.02.2019 05:50;Tea;0
25.02.2019 16:23;Coffee;25.46
25.02.2019 16:20;Espresso;15.29
25.02.2019 16:20;Espresso;13.44
25.02.2019 15:27;_Cleaning;0
25.02.2019 15:00;Coffee;0
25.02.2019 14:57;Espresso;10.85
25.02.2019 14:51;Espresso;17.07
25.02.2019 14:48;Espresso;15.95
25.02.2019 14:48;Cappuccino (Time Optimized);8.59
25.02.2019 14:30;Coffee;18.78
25.02.2019 14:17;Cappuccino (Time Optimized);6.79
25.02.2019 14:13;Milk Coffee (Time Optimized);11.68
25.02.2019 14:10;Tea;0
25.02.2019 14:09;Tea;0
25.02.2019 14:05;Espresso;9.66
25.02.2019 13:54;Milk Coffee (Time Optimized);15.49
25.02.2019 13:36;Espresso;7.7
25.02.2019 13:09;Espresso;13.3
25.02.2019 13:00;Espresso;17.19
25.02.2019 13:00;Espresso;12.69
25.02.2019 12:51;Tea;0
25.02.2019 12:51;Tea;0
25.02.2019 12:35;Espresso;15.96
25.02.2019 12:33;Espresso;0
25.02.2019 12:32;Espresso;11.99
25.02.2019 12:30;Espresso;18.83
25.02.2019 12:29;Espresso;15.53
25.02.2019 12:25;Espresso;8.38
25.02.2019 12:23;Espresso;14.37
25.02.2019 12:22;Coffee;30.39
25.02.2019 12:17;Espresso;9.89
25.02.2019 12:15;Espresso;11.49
25.02.2019 12:11;Espresso;13.59
25.02.2019 12:10;Espresso Macchiato;6.9
25.02.2019 12:08;Espresso;8.65
25.02.2019 12:02;Espresso;12.5
25.02.2019 12:02;Espresso;10.02
25.02.2019 12:01;Espresso;19.34
25.02.2019 12:01;Espresso;8.54
25.02.2019 11:29;Tea;0
25.02.2019 11:28;Tea;0
25.02.2019 11:28;Tea;0
25.02.2019 11:27;Tea;0
25.02.2019 11:26;Espresso;0
25.02.2019 11:09;Cappuccino (Time Optimized);10.15
25.02.2019 10:52;Espresso;0
25.02.2019 09:48;Espresso;8.86
25.02.2019 09:32;Espresso;6.13
25.02.2019 09:28;White Americano;10
25.02.2019 09:21;Espresso;15.84
25.02.2019 09:16;Tea;0
25.02.2019 09:16;Tea;0
25.02.2019 09:16;Tea;0
25.02.2019 09:14;Cappuccino (Time Optimized);9.21
25.02.2019 09:12;Espresso;19.8
25.02.2019 09:11;Cappuccino (Time Optimized);10.15
25.02.2019 09:10;Espresso;11.81
25.02.2019 09:09;Cappuccino (Time Optimized);10.14
25.02.2019 09:09;Espresso;16.77
25.02.2019 09:08;Espresso;20.18
25.02.2019 09:08;Coffee;0
25.02.2019 09:07;Milk Coffee (Time Optimized);11.95
25.02.2019 09:06;Milk Foam;0
25.02.2019 09:06;Milk;0
25.02.2019 09:06;Cappuccino (Time Optimized);8.95
25.02.2019 09:05;Coffee;22.23
25.02.2019 09:04;White Americano;12.33
25.02.2019 09:04;Coffee;18.45
25.02.2019 09:03;Coffee;21.24
25.02.2019 09:02;Latte Macchiato;8.41
25.02.2019 09:01;Cappuccino (Time Optimized);10.07
25.02.2019 09:00;Cappuccino (Time Optimized);9.56
25.02.2019 09:00;White Americano;9.87
25.02.2019 08:58;Milk Coffee (Time Optimized);10.43
25.02.2019 08:53;Coffee;20.64
25.02.2019 08:51;Coffee;20.69
25.02.2019 08:14;Tea;0
25.02.2019 08:14;Espresso;15.22
25.02.2019 07:56;Coffee;19.97
25.02.2019 07:53;Coffee;0
25.02.2019 07:46;Cappuccino (Time Optimized);8.02
25.02.2019 07:40;Tea;0
25.02.2019 07:40;Tea;0
25.02.2019 07:39;Tea;0
25.02.2019 07:39;Tea;0
25.02.2019 07:35;Coffee;21.96
25.02.2019 07:28;Espresso;13.91
25.02.2019 07:26;Cappuccino (Time Optimized);9.77
25.02.2019 07:22;Espresso;16.96
25.02.2019 07:22;Cappuccino (Time Optimized);9.32
25.02.2019 07:19;Coffee;21.39
25.02.2019 07:18;Coffee;23.58
25.02.2019 07:15;Espresso;10.03
25.02.2019 07:13;Cappuccino (Time Optimized);8.73
25.02.2019 07:13;Tea;0
25.02.2019 07:11;Coffee;26.69
25.02.2019 07:10;Espresso;17.64
25.02.2019 06:55;Coffee;0
25.02.2019 06:54;Coffee;0
25.02.2019 06:38;Milk Foam;0
25.02.2019 06:38;Milk;0
25.02.2019 06:37;White Americano;14.63
25.02.2019 06:36;Milk Coffee (Time Optimized);14.6
25.02.2019 06:35;Coffee;0
25.02.2019 06:35;Coffee;21.92
25.02.2019 06:34;Coffee;23.55
25.02.2019 06:33;Tea;0
25.02.2019 06:33;Espresso;13.49
25.02.2019 06:24;Tea;0
25.02.2019 06:23;Tea;0
25.02.2019 06:20;White Americano;8.89
25.02.2019 06:17;Milk Foam;0
25.02.2019 06:16;Milk;0
25.02.2019 06:16;Coffee;20.65
25.02.2019 06:12;Milk Coffee (Time Optimized);14.79
25.02.2019 06:12;Milk Coffee (Time Optimized);13.59
25.02.2019 06:10;Coffee;20.39
25.02.2019 06:07;Cappuccino (Time Optimized);7.76
25.02.2019 06:03;Coffee;19.77
25.02.2019 06:01;Tea;0
25.02.2019 06:01;Tea;0
25.02.2019 06:00;Tea;0
25.02.2019 05:56;Cappuccino (Time Optimized);10.06
25.02.2019 05:55;Coffee;21.67
25.02.2019 05:55;Coffee;25.55
22.02.2019 15:31;_Cleaning;0
22.02.2019 14:58;Espresso;15.56
22.02.2019 14:56;White Americano;9.3
22.02.2019 14:55;Espresso;8.13
22.02.2019 14:54;Espresso;8.46
22.02.2019 14:51;Espresso;12.91
22.02.2019 14:49;Espresso;10.75
22.02.2019 14:49;Espresso;9.39
22.02.2019 14:48;Espresso;12.49
22.02.2019 14:47;Tea;0
22.02.2019 14:47;Tea;0
22.02.2019 14:47;Espresso;13.57
22.02.2019 14:45;Espresso;9.22
22.02.2019 14:44;Espresso;8.08
22.02.2019 14:41;Espresso;8.28
22.02.2019 14:12;Espresso;7.49
22.02.2019 14:05;Espresso Macchiato;7.41
22.02.2019 13:52;Espresso;16.28
22.02.2019 13:51;Cappuccino (Time Optimized);8.33
22.02.2019 13:37;Cappuccino (Time Optimized);7.96
22.02.2019 13:30;Espresso;7.56
22.02.2019 13:14;Espresso;8.28
22.02.2019 12:55;Espresso;14.19
22.02.2019 12:54;Espresso;14.55
22.02.2019 12:51;Tea;0
22.02.2019 12:51;Tea;0
22.02.2019 12:39;Espresso;15.14
22.02.2019 12:33;Espresso;16.6
22.02.2019 12:32;Espresso;0
22.02.2019 12:32;Espresso;9.34
22.02.2019 12:25;Espresso;15.86
22.02.2019 12:23;Espresso;0
22.02.2019 12:19;Espresso;13.27
22.02.2019 12:17;Espresso;10.33
22.02.2019 12:16;Espresso;13.41
22.02.2019 12:15;Tea;0
22.02.2019 12:15;Espresso;20.63
22.02.2019 12:14;Espresso;16.1
22.02.2019 12:11;Coffee;25.08
22.02.2019 12:11;Espresso;10.27
22.02.2019 12:07;Espresso;20.49
22.02.2019 12:06;Espresso;18.86
22.02.2019 12:06;Espresso;21.37
22.02.2019 12:05;Espresso;15.87
22.02.2019 11:55;Espresso;18.3
22.02.2019 11:54;Espresso;9.09
22.02.2019 10:40;Espresso;8.42
22.02.2019 10:36;Espresso;9.54
22.02.2019 10:16;Cappuccino (Time Optimized);8.16
22.02.2019 09:51;Espresso;8.78
22.02.2019 09:27;Coffee;16.58
22.02.2019 09:18;Milk Foam;0
22.02.2019 09:18;Milk;0
22.02.2019 09:17;Espresso;8.23
22.02.2019 09:15;Tea;0
22.02.2019 09:15;Tea;0
22.02.2019 09:12;Espresso;7.92
22.02.2019 09:10;Milk Coffee (Time Optimized);12.75
22.02.2019 09:09;Espresso;17.68
22.02.2019 09:08;Coffee;22.23
22.02.2019 09:08;Cappuccino (Time Optimized);10.43
22.02.2019 09:07;Milk Coffee (Time Optimized);13.74
22.02.2019 09:06;Tea;0
22.02.2019 09:06;Tea;0
22.02.2019 09:06;Coffee;25.01
22.02.2019 09:05;Espresso;20.47
22.02.2019 09:04;Coffee;27.9
22.02.2019 09:04;Espresso;21.17
22.02.2019 09:03;White Americano;14.05
22.02.2019 09:02;Coffee;24.29
22.02.2019 09:01;Espresso;14.5
22.02.2019 08:59;Espresso;16.59
22.02.2019 08:53;Coffee;18.69
22.02.2019 08:53;Espresso;0
22.02.2019 08:52;Coffee;0
22.02.2019 08:43;Espresso Macchiato;5.43
22.02.2019 08:35;Coffee;0
22.02.2019 08:21;Espresso;8.57
22.02.2019 08:06;Espresso;10.53
22.02.2019 08:06;Espresso;8.53
22.02.2019 08:05;Milk;0
22.02.2019 08:04;Milk;0
22.02.2019 07:54;Tea;0
22.02.2019 07:54;Tea;0
22.02.2019 07:42;Coffee;19.7
22.02.2019 07:33;Cappuccino (Time Optimized);8.49
22.02.2019 07:31;Espresso;8.74
22.02.2019 07:27;Espresso;0
22.02.2019 07:26;Cappuccino (Time Optimized);9.64
22.02.2019 07:25;Tea;0
22.02.2019 07:25;Tea;0
22.02.2019 07:13;Espresso;14.93
22.02.2019 07:12;Espresso;8.06
22.02.2019 07:11;Coffee;17.58
22.02.2019 07:06;Espresso;8.65
22.02.2019 07:02;Coffee;17.82
22.02.2019 07:01;Cappuccino (Time Optimized);8.05
22.02.2019 06:56;Milk Coffee (Time Optimized);10.46
22.02.2019 06:55;Tea;0
22.02.2019 06:55;Tea;0
22.02.2019 06:55;Tea;0
22.02.2019 06:54;Tea;0
22.02.2019 06:42;Cappuccino (Time Optimized);9.57
22.02.2019 06:35;Milk Coffee (Time Optimized);11.05
22.02.2019 06:31;Coffee;0
22.02.2019 06:30;Coffee;24.86
22.02.2019 06:26;White Americano;13.56
22.02.2019 06:25;Tea;0
22.02.2019 06:25;Espresso;16.57
22.02.2019 06:22;Tea;0
22.02.2019 06:22;Tea;0
22.02.2019 06:20;Coffee;15.99
22.02.2019 06:12;Milk Coffee (Time Optimized);12.88
22.02.2019 06:11;Milk Coffee (Time Optimized);11.75
22.02.2019 06:04;Coffee;21.52
22.02.2019 06:02;Espresso;8.92
22.02.2019 05:55;Coffee;16.66
22.02.2019 05:50;Coffee;19.63
22.02.2019 05:44;Coffee;0
22.02.2019 05:43;Coffee;0
22.02.2019 05:42;Coffee;28.91
21.02.2019 17:05;Espresso;11.74
21.02.2019 15:59;_Cleaning;0
21.02.2019 15:00;Espresso;12.8
21.02.2019 14:56;Espresso;8.6
21.02.2019 14:52;Espresso;17.84
